7,23,1137.560,480.035,75.373,142.656,0.846573,-1,-1,-1
7,16,800.469,73.793,51.296,124.604,0.842958,-1,-1,-1
7,20,1142.763,911.146,100.759,168.718,0.842880,-1,-1,-1
7,25,728.291,0.000,38.965,93.503,0.839651,-1,-1,-1
7,18,1203.467,117.660,49.743,138.940,0.832904,-1,-1,-1
7,26,1169.741,139.970,45.248,135.444,0.832617,-1,-1,-1
7,24,1386.528,51.159,37.757,133.106,0.830144,-1,-1,-1
7,19,1584.760,19.192,41.292,104.938,0.829886,-1,-1,-1
7,31,1729.626,85.568,58.390,142.858,0.827431,-1,-1,-1
7,30,572.943,210.997,48.278,114.953,0.824532,-1,-1,-1
7,44,759.226,0.171,62.212,49.923,0.819461,-1,-1,-1
7,33,78.184,128.516,67.158,121.178,0.818327,-1,-1,-1
7,34,1400.894,0.000,43.263,96.750,0.817892,-1,-1,-1
7,29,901.426,82.536,38.700,127.575,0.815221,-1,-1,-1
7,28,989.058,110.334,51.795,141.610,0.812801,-1,-1,-1
7,27,1303.321,4.929,41.196,103.381,0.812149,-1,-1,-1
